chrom	start	end	region	coverage	sample	aggregation_time
MN908947.3	5563	5957	nCoV-2019_19	7137	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	5867	6272	nCoV-2019_20	3282	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	6167	6550	nCoV-2019_21	12365	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	6466	6873	nCoV-2019_22	5165	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	6718	7117	nCoV-2019_23	1965	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	7035	7415	nCoV-2019_24	4801	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	7305	7694	nCoV-2019_25	8790	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	7626	8019	nCoV-2019_26	6125	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	7943	8341	nCoV-2019_27	7755	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	8249	8661	nCoV-2019_28	4258	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	8595	8983	nCoV-2019_29	4837	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	8888	9271	nCoV-2019_30	6264	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	9204	9585	nCoV-2019_31	10102	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	9477	9858	nCoV-2019_32	8714	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	9784	10171	nCoV-2019_33	4353	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	10076	10459	nCoV-2019_34	5622	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	10362	10763	nCoV-2019_35	5819	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	10666	11074	nCoV-2019_36	7735	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	10999	11394	nCoV-2019_37	10863	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	11306	11693	nCoV-2019_38	10326	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	11555	11949	nCoV-2019_39	6125	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	11863	12256	nCoV-2019_40	5817	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	12110	12490	nCoV-2019_41	7981	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	12417	12802	nCoV-2019_42	8525	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	12710	13096	nCoV-2019_43	5904	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	13005	13400	nCoV-2019_44	12343	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	13307	13699	nCoV-2019_45	6054	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	13599	13984	nCoV-2019_46	3310	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	13918	14299	nCoV-2019_47	6059	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	14207	14601	nCoV-2019_48	4492	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	14545	14926	nCoV-2019_49	7359	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	14865	15246	nCoV-2019_50	2343	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	15171	15560	nCoV-2019_51	5497	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	15481	15886	nCoV-2019_52	5628	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	15827	16209	nCoV-2019_53	8462	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	16118	16510	nCoV-2019_54	5122	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	16416	16833	nCoV-2019_55	4637	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	16748	17152	nCoV-2019_56	8495	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	17065	17452	nCoV-2019_57	11027	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	17381	17761	nCoV-2019_58	5165	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	17674	18062	nCoV-2019_59	4914	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	17966	18348	nCoV-2019_60	5735	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	18253	18672	nCoV-2019_61	6880	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	18596	18979	nCoV-2019_62	8424	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	18896	19297	nCoV-2019_63	4820	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	19204	19616	nCoV-2019_64	45	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	19548	19939	nCoV-2019_65	4550	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	19844	20255	nCoV-2019_66	1230	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	20172	20572	nCoV-2019_67	930	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	20472	20890	nCoV-2019_68	5381	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	20786	21169	nCoV-2019_69	5863	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	21075	21455	nCoV-2019_70	447	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	21357	21743	nCoV-2019_71	2510	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	21658	22038	nCoV-2019_72	3236	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	21961	22346	nCoV-2019_73	2696	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	22262	22650	nCoV-2019_74	375	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	22516	22903	nCoV-2019_75	3039	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	22797	23214	nCoV-2019_76	2108	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	23122	23522	nCoV-2019_77	6342	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	23443	23847	nCoV-2019_78	3160	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	23789	24169	nCoV-2019_79	2887	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	24078	24467	nCoV-2019_80	3712	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	24391	24789	nCoV-2019_81	3355	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	24696	25076	nCoV-2019_82	7118	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	24978	25369	nCoV-2019_83	7965	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	25279	25673	nCoV-2019_84	3813	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	25601	25994	nCoV-2019_85	6608	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	25902	26315	nCoV-2019_86	1818	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	26197	26590	nCoV-2019_87	4748	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	26520	26913	nCoV-2019_88	4666	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	26835	27227	nCoV-2019_89	4662	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	27141	27533	nCoV-2019_90	3498	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	27446	27854	nCoV-2019_91	456	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	27784	28172	nCoV-2019_92	2717	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	28081	28464	nCoV-2019_93	5091	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	28394	28779	nCoV-2019_94	5031	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	28677	29063	nCoV-2019_95	1811	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	28985	29378	nCoV-2019_96	3251	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	29288	29693	nCoV-2019_97	4763	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	29486	29866	nCoV-2019_98	3983	SAMPLE_30	2026-05-21 19:31:50
MN908947.3	30	410	nCoV-2019_1	2567	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	320	726	nCoV-2019_2	4931	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	642	1028	nCoV-2019_3	3839	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	943	1337	nCoV-2019_4	3561	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	1242	1651	nCoV-2019_5	1342	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	1573	1964	nCoV-2019_6	2198	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	1868	2269	nCoV-2019_7	1355	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	2181	2592	nCoV-2019_8	2442	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	2504	2904	nCoV-2019_9	1148	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	2826	3210	nCoV-2019_10	5533	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	3144	3531	nCoV-2019_11	4853	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	3460	3853	nCoV-2019_12	1463	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	3771	4164	nCoV-2019_13	3896	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	4044	4450	nCoV-2019_14	6936	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	4294	4696	nCoV-2019_15	5572	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	4636	5017	nCoV-2019_16	4246	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	4939	5321	nCoV-2019_17	1056	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	5230	5644	nCoV-2019_18	6601	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	5563	5957	nCoV-2019_19	7313	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	5867	6272	nCoV-2019_20	2906	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	6167	6550	nCoV-2019_21	10423	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	6466	6873	nCoV-2019_22	4948	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	6718	7117	nCoV-2019_23	990	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	7035	7415	nCoV-2019_24	3175	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	7305	7694	nCoV-2019_25	8852	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	7626	8019	nCoV-2019_26	5618	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	7943	8341	nCoV-2019_27	7557	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	8249	8661	nCoV-2019_28	3293	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	8595	8983	nCoV-2019_29	3153	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	8888	9271	nCoV-2019_30	5848	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	9204	9585	nCoV-2019_31	6795	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	9477	9858	nCoV-2019_32	8207	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	9784	10171	nCoV-2019_33	3151	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	10076	10459	nCoV-2019_34	5286	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	10362	10763	nCoV-2019_35	5447	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	10666	11074	nCoV-2019_36	6396	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	10999	11394	nCoV-2019_37	10524	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	11306	11693	nCoV-2019_38	8781	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	11555	11949	nCoV-2019_39	4847	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	11863	12256	nCoV-2019_40	5901	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	12110	12490	nCoV-2019_41	7952	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	12417	12802	nCoV-2019_42	8209	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	12710	13096	nCoV-2019_43	5752	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	13005	13400	nCoV-2019_44	10283	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	13307	13699	nCoV-2019_45	3330	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	13599	13984	nCoV-2019_46	1916	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	13918	14299	nCoV-2019_47	5674	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	14207	14601	nCoV-2019_48	4100	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	14545	14926	nCoV-2019_49	7519	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	14865	15246	nCoV-2019_50	1695	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	15171	15560	nCoV-2019_51	4423	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	15481	15886	nCoV-2019_52	5301	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	15827	16209	nCoV-2019_53	8558	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	16118	16510	nCoV-2019_54	3566	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	16416	16833	nCoV-2019_55	3100	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	16748	17152	nCoV-2019_56	7831	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	17065	17452	nCoV-2019_57	10894	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	17381	17761	nCoV-2019_58	4937	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	17674	18062	nCoV-2019_59	4740	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	17966	18348	nCoV-2019_60	5212	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	18253	18672	nCoV-2019_61	6907	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	18596	18979	nCoV-2019_62	8419	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	18896	19297	nCoV-2019_63	4467	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	19204	19616	nCoV-2019_64	22	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	19548	19939	nCoV-2019_65	3599	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	19844	20255	nCoV-2019_66	943	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	20172	20572	nCoV-2019_67	425	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	20472	20890	nCoV-2019_68	4498	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	20786	21169	nCoV-2019_69	5729	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	21075	21455	nCoV-2019_70	278	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	21357	21743	nCoV-2019_71	1628	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	21658	22038	nCoV-2019_72	2890	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	21961	22346	nCoV-2019_73	2336	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	22262	22650	nCoV-2019_74	234	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	22516	22903	nCoV-2019_75	3072	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	22797	23214	nCoV-2019_76	1730	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	23122	23522	nCoV-2019_77	6517	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	23443	23847	nCoV-2019_78	2803	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	23789	24169	nCoV-2019_79	2145	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	24078	24467	nCoV-2019_80	3266	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	24391	24789	nCoV-2019_81	3016	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	24696	25076	nCoV-2019_82	6848	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	24978	25369	nCoV-2019_83	8244	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	25279	25673	nCoV-2019_84	3842	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	25601	25994	nCoV-2019_85	4258	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	25902	26315	nCoV-2019_86	752	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	26197	26590	nCoV-2019_87	4196	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	26520	26913	nCoV-2019_88	4586	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	26835	27227	nCoV-2019_89	3272	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	27141	27533	nCoV-2019_90	3502	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	27446	27854	nCoV-2019_91	364	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	27784	28172	nCoV-2019_92	0	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	28081	28464	nCoV-2019_93	2143	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	28394	28779	nCoV-2019_94	3836	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	28677	29063	nCoV-2019_95	1371	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	28985	29378	nCoV-2019_96	2887	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	29288	29693	nCoV-2019_97	4302	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	29486	29866	nCoV-2019_98	3292	SAMPLE_29	2026-05-21 19:31:50
MN908947.3	30	410	nCoV-2019_1	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	320	726	nCoV-2019_2	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	642	1028	nCoV-2019_3	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	943	1337	nCoV-2019_4	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	1242	1651	nCoV-2019_5	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	1573	1964	nCoV-2019_6	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	1868	2269	nCoV-2019_7	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	2181	2592	nCoV-2019_8	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	2504	2904	nCoV-2019_9	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	2826	3210	nCoV-2019_10	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	3144	3531	nCoV-2019_11	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	3460	3853	nCoV-2019_12	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	3771	4164	nCoV-2019_13	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	4044	4450	nCoV-2019_14	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	4294	4696	nCoV-2019_15	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	4636	5017	nCoV-2019_16	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	4939	5321	nCoV-2019_17	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	5230	5644	nCoV-2019_18	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	5563	5957	nCoV-2019_19	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	5867	6272	nCoV-2019_20	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	6167	6550	nCoV-2019_21	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	6466	6873	nCoV-2019_22	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	6718	7117	nCoV-2019_23	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	7035	7415	nCoV-2019_24	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	7305	7694	nCoV-2019_25	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	7626	8019	nCoV-2019_26	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	7943	8341	nCoV-2019_27	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	8249	8661	nCoV-2019_28	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	8595	8983	nCoV-2019_29	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	8888	9271	nCoV-2019_30	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	9204	9585	nCoV-2019_31	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	9477	9858	nCoV-2019_32	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	9784	10171	nCoV-2019_33	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	10076	10459	nCoV-2019_34	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	10362	10763	nCoV-2019_35	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	10666	11074	nCoV-2019_36	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	10999	11394	nCoV-2019_37	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	11306	11693	nCoV-2019_38	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	11555	11949	nCoV-2019_39	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	11863	12256	nCoV-2019_40	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	12110	12490	nCoV-2019_41	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	12417	12802	nCoV-2019_42	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	12710	13096	nCoV-2019_43	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	13005	13400	nCoV-2019_44	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	13307	13699	nCoV-2019_45	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	13599	13984	nCoV-2019_46	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	13918	14299	nCoV-2019_47	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	14207	14601	nCoV-2019_48	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	14545	14926	nCoV-2019_49	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	14865	15246	nCoV-2019_50	468	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	15171	15560	nCoV-2019_51	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	15481	15886	nCoV-2019_52	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	15827	16209	nCoV-2019_53	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	16118	16510	nCoV-2019_54	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	16416	16833	nCoV-2019_55	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	16748	17152	nCoV-2019_56	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	17065	17452	nCoV-2019_57	21353	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	17381	17761	nCoV-2019_58	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	17674	18062	nCoV-2019_59	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	17966	18348	nCoV-2019_60	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	18253	18672	nCoV-2019_61	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	18596	18979	nCoV-2019_62	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	18896	19297	nCoV-2019_63	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	19204	19616	nCoV-2019_64	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	19548	19939	nCoV-2019_65	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	19844	20255	nCoV-2019_66	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	20172	20572	nCoV-2019_67	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	20472	20890	nCoV-2019_68	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	20786	21169	nCoV-2019_69	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	21075	21455	nCoV-2019_70	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	21357	21743	nCoV-2019_71	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	21658	22038	nCoV-2019_72	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	21961	22346	nCoV-2019_73	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	22262	22650	nCoV-2019_74	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	22516	22903	nCoV-2019_75	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	22797	23214	nCoV-2019_76	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	23122	23522	nCoV-2019_77	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	23443	23847	nCoV-2019_78	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	23789	24169	nCoV-2019_79	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	24078	24467	nCoV-2019_80	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	24391	24789	nCoV-2019_81	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	24696	25076	nCoV-2019_82	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	24978	25369	nCoV-2019_83	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	25279	25673	nCoV-2019_84	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	25601	25994	nCoV-2019_85	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	25902	26315	nCoV-2019_86	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	26197	26590	nCoV-2019_87	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	26520	26913	nCoV-2019_88	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	26835	27227	nCoV-2019_89	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	27141	27533	nCoV-2019_90	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	27446	27854	nCoV-2019_91	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	27784	28172	nCoV-2019_92	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	28081	28464	nCoV-2019_93	6559	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	28394	28779	nCoV-2019_94	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	28677	29063	nCoV-2019_95	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	28985	29378	nCoV-2019_96	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	29288	29693	nCoV-2019_97	525	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	29486	29866	nCoV-2019_98	0	SAMPLE_31	2026-05-21 19:31:50
MN908947.3	30	410	nCoV-2019_1	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	320	726	nCoV-2019_2	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	642	1028	nCoV-2019_3	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	943	1337	nCoV-2019_4	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	1242	1651	nCoV-2019_5	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	1573	1964	nCoV-2019_6	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	1868	2269	nCoV-2019_7	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	2181	2592	nCoV-2019_8	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	2504	2904	nCoV-2019_9	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	2826	3210	nCoV-2019_10	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	3144	3531	nCoV-2019_11	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	3460	3853	nCoV-2019_12	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	3771	4164	nCoV-2019_13	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	4044	4450	nCoV-2019_14	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	4294	4696	nCoV-2019_15	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	4636	5017	nCoV-2019_16	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	4939	5321	nCoV-2019_17	0	SAMPLE_26	2026-05-21 19:31:50
MN908947.3	5230	5644	nCoV-2019_18	0	SAMPLE_26	2026-05-21 19:31:50
