region_id	position	value	group
PEAK_0158	-200	7.228	enhancer
PEAK_0158	-150	7.149	enhancer
PEAK_0158	-100	7.084	enhancer
PEAK_0158	-50	6.969	enhancer
PEAK_0158	0	8.022	enhancer
PEAK_0158	50	7.82	enhancer
PEAK_0158	100	6.525	enhancer
PEAK_0158	150	7.122	enhancer
PEAK_0158	200	6.939	enhancer
PEAK_0158	250	5.873	enhancer
PEAK_0158	300	5.97	enhancer
PEAK_0158	350	6.167	enhancer
PEAK_0158	400	5.015	enhancer
PEAK_0158	450	5.159	enhancer
PEAK_0158	500	4.752	enhancer
PEAK_0158	550	4.171	enhancer
PEAK_0158	600	3.395	enhancer
PEAK_0158	650	2.792	enhancer
PEAK_0158	700	2.712	enhancer
PEAK_0158	750	1.321	enhancer
PEAK_0158	800	2.386	enhancer
PEAK_0158	850	2.083	enhancer
PEAK_0158	900	1.947	enhancer
PEAK_0158	950	0.956	enhancer
PEAK_0158	1000	0.881	enhancer
PEAK_0159	-1000	0.556	background
PEAK_0159	-950	0.561	background
PEAK_0159	-900	0.723	background
PEAK_0159	-850	0.761	background
PEAK_0159	-800	0.708	background
PEAK_0159	-750	0.265	background
PEAK_0159	-700	0.815	background
PEAK_0159	-650	0.742	background
PEAK_0159	-600	0.828	background
PEAK_0159	-550	0.855	background
PEAK_0159	-500	1.247	background
PEAK_0159	-450	1.222	background
PEAK_0159	-400	0.994	background
PEAK_0159	-350	1.105	background
PEAK_0159	-300	1.192	background
PEAK_0159	-250	0.859	background
PEAK_0159	-200	0.635	background
PEAK_0159	-150	0.315	background
PEAK_0159	-100	0.587	background
PEAK_0159	-50	0.939	background
PEAK_0159	0	0.812	background
PEAK_0159	50	1.015	background
PEAK_0159	100	0.665	background
PEAK_0159	150	0.664	background
PEAK_0159	200	0.585	background
PEAK_0159	250	1.311	background
PEAK_0159	300	0.831	background
PEAK_0159	350	0.758	background
PEAK_0159	400	0.54	background
PEAK_0159	450	0.746	background
PEAK_0159	500	0.786	background
PEAK_0159	550	0.463	background
PEAK_0159	600	0.563	background
PEAK_0159	650	0.924	background
PEAK_0159	700	0.987	background
PEAK_0159	750	0.523	background
PEAK_0159	800	0.422	background
PEAK_0159	850	0.367	background
PEAK_0159	900	0.619	background
PEAK_0159	950	0.354	background
PEAK_0159	1000	0.438	background
PEAK_0160	-1000	0.952	background
PEAK_0160	-950	0.308	background
PEAK_0160	-900	0.345	background
PEAK_0160	-850	0.368	background
PEAK_0160	-800	0.497	background
PEAK_0160	-750	0.0	background
PEAK_0160	-700	0.519	background
PEAK_0160	-650	0.587	background
PEAK_0160	-600	0.457	background
PEAK_0160	-550	0.759	background
PEAK_0160	-500	1.107	background
PEAK_0160	-450	0.671	background
PEAK_0160	-400	0.077	background
PEAK_0160	-350	0.129	background
PEAK_0160	-300	0.267	background
PEAK_0160	-250	0.801	background
PEAK_0160	-200	0.441	background
PEAK_0160	-150	1.033	background
PEAK_0160	-100	0.487	background
PEAK_0160	-50	0.444	background
PEAK_0160	0	0.887	background
PEAK_0160	50	0.946	background
PEAK_0160	100	0.51	background
PEAK_0160	150	0.45	background
PEAK_0160	200	0.175	background
PEAK_0160	250	0.384	background
PEAK_0160	300	0.482	background
PEAK_0160	350	0.926	background
PEAK_0160	400	0.395	background
PEAK_0160	450	0.641	background
PEAK_0160	500	0.47	background
PEAK_0160	550	0.417	background
PEAK_0160	600	0.626	background
PEAK_0160	650	0.188	background
PEAK_0160	700	0.929	background
PEAK_0160	750	0.168	background
PEAK_0160	800	0.275	background
PEAK_0160	850	0.488	background
PEAK_0160	900	0.551	background
PEAK_0160	950	0.316	background
PEAK_0160	1000	0.233	background
PEAK_0161	-1000	0.329	enhancer
PEAK_0161	-950	0.402	enhancer
PEAK_0161	-900	0.872	enhancer
PEAK_0161	-850	0.21	enhancer
PEAK_0161	-800	0.484	enhancer
PEAK_0161	-750	0.914	enhancer
PEAK_0161	-700	0.307	enhancer
PEAK_0161	-650	0.805	enhancer
PEAK_0161	-600	1.173	enhancer
PEAK_0161	-550	1.385	enhancer
PEAK_0161	-500	1.807	enhancer
PEAK_0161	-450	1.692	enhancer
PEAK_0161	-400	1.939	enhancer
PEAK_0161	-350	2.147	enhancer
PEAK_0161	-300	2.59	enhancer
PEAK_0161	-250	3.283	enhancer
PEAK_0161	-200	2.102	enhancer
PEAK_0161	-150	2.187	enhancer
PEAK_0161	-100	2.744	enhancer
PEAK_0161	-50	2.85	enhancer
PEAK_0161	0	2.471	enhancer
PEAK_0161	50	2.203	enhancer
PEAK_0161	100	1.871	enhancer
PEAK_0161	150	1.722	enhancer
PEAK_0161	200	2.074	enhancer
PEAK_0161	250	1.222	enhancer
PEAK_0161	300	1.204	enhancer
PEAK_0161	350	1.141	enhancer
PEAK_0161	400	1.173	enhancer
PEAK_0161	450	0.82	enhancer
PEAK_0161	500	1.561	enhancer
PEAK_0161	550	0.374	enhancer
PEAK_0161	600	0.518	enhancer
PEAK_0161	650	0.626	enhancer
PEAK_0161	700	0.364	enhancer
PEAK_0161	750	0.506	enhancer
PEAK_0161	800	0.504	enhancer
PEAK_0161	850	0.214	enhancer
PEAK_0161	900	0.361	enhancer
PEAK_0161	950	0.305	enhancer
PEAK_0161	1000	0.0	enhancer
PEAK_0162	-1000	1.47	enhancer
PEAK_0162	-950	1.303	enhancer
PEAK_0162	-900	1.638	enhancer
PEAK_0162	-850	1.319	enhancer
PEAK_0162	-800	1.705	enhancer
PEAK_0162	-750	2.487	enhancer
PEAK_0162	-700	2.701	enhancer
PEAK_0162	-650	3.319	enhancer
PEAK_0162	-600	3.924	enhancer
PEAK_0162	-550	3.675	enhancer
PEAK_0162	-500	3.853	enhancer
PEAK_0162	-450	5.05	enhancer
PEAK_0162	-400	4.192	enhancer
PEAK_0162	-350	5.413	enhancer
PEAK_0162	-300	4.851	enhancer
PEAK_0162	-250	6.208	enhancer
PEAK_0162	-200	5.652	enhancer
PEAK_0162	-150	5.872	enhancer
PEAK_0162	-100	6.103	enhancer
PEAK_0162	-50	5.755	enhancer
PEAK_0162	0	4.977	enhancer
PEAK_0162	50	5.901	enhancer
PEAK_0162	100	6.153	enhancer
PEAK_0162	150	5.077	enhancer
PEAK_0162	200	5.259	enhancer
PEAK_0162	250	4.719	enhancer
PEAK_0162	300	4.988	enhancer
PEAK_0162	350	4.337	enhancer
PEAK_0162	400	4.044	enhancer
PEAK_0162	450	3.315	enhancer
PEAK_0162	500	3.286	enhancer
PEAK_0162	550	3.047	enhancer
PEAK_0162	600	1.51	enhancer
PEAK_0162	650	2.302	enhancer
PEAK_0162	700	2.486	enhancer
PEAK_0162	750	1.443	enhancer
PEAK_0162	800	0.456	enhancer
PEAK_0162	850	1.217	enhancer
PEAK_0162	900	1.508	enhancer
PEAK_0162	950	1.048	enhancer
PEAK_0162	1000	0.371	enhancer
PEAK_0163	-1000	0.259	promoter
PEAK_0163	-950	0.496	promoter
PEAK_0163	-900	0.169	promoter
PEAK_0163	-850	0.099	promoter
PEAK_0163	-800	0.143	promoter
PEAK_0163	-750	0.038	promoter
PEAK_0163	-700	0.259	promoter
PEAK_0163	-650	0.379	promoter
PEAK_0163	-600	0.138	promoter
PEAK_0163	-550	0.055	promoter
PEAK_0163	-500	0.051	promoter
PEAK_0163	-450	0.069	promoter
PEAK_0163	-400	0.516	promoter
PEAK_0163	-350	1.416	promoter
PEAK_0163	-300	1.854	promoter
PEAK_0163	-250	4.595	promoter
PEAK_0163	-200	6.713	promoter
PEAK_0163	-150	9.754	promoter
PEAK_0163	-100	11.955	promoter
PEAK_0163	-50	13.233	promoter
PEAK_0163	0	13.466	promoter
PEAK_0163	50	13.787	promoter
PEAK_0163	100	11.504	promoter
PEAK_0163	150	10.124	promoter
PEAK_0163	200	7.612	promoter
PEAK_0163	250	4.886	promoter
PEAK_0163	300	2.807	promoter
PEAK_0163	350	1.537	promoter
PEAK_0163	400	0.991	promoter
PEAK_0163	450	0.689	promoter
PEAK_0163	500	0.597	promoter
PEAK_0163	550	0.516	promoter
PEAK_0163	600	0.32	promoter
PEAK_0163	650	0.077	promoter
PEAK_0163	700	0.043	promoter
PEAK_0163	750	0.371	promoter
PEAK_0163	800	0.312	promoter
PEAK_0163	850	0.66	promoter
PEAK_0163	900	0.008	promoter
PEAK_0163	950	0.454	promoter
PEAK_0163	1000	0.175	promoter
PEAK_0164	-1000	0.375	enhancer
PEAK_0164	-950	1.07	enhancer
PEAK_0164	-900	0.695	enhancer
PEAK_0164	-850	0.518	enhancer
PEAK_0164	-800	0.489	enhancer
PEAK_0164	-750	1.182	enhancer
PEAK_0164	-700	0.808	enhancer
PEAK_0164	-650	0.363	enhancer
PEAK_0164	-600	1.304	enhancer
PEAK_0164	-550	1.282	enhancer
PEAK_0164	-500	1.219	enhancer
PEAK_0164	-450	1.167	enhancer
PEAK_0164	-400	1.665	enhancer
PEAK_0164	-350	1.875	enhancer
PEAK_0164	-300	1.881	enhancer
PEAK_0164	-250	2.109	enhancer
PEAK_0164	-200	1.645	enhancer
PEAK_0164	-150	1.787	enhancer
PEAK_0164	-100	1.901	enhancer
PEAK_0164	-50	1.286	enhancer
PEAK_0164	0	1.821	enhancer
PEAK_0164	50	1.474	enhancer
PEAK_0164	100	2.349	enhancer
PEAK_0164	150	1.78	enhancer
PEAK_0164	200	1.928	enhancer
PEAK_0164	250	1.594	enhancer
PEAK_0164	300	2.034	enhancer
PEAK_0164	350	1.17	enhancer
PEAK_0164	400	1.877	enhancer
PEAK_0164	450	1.196	enhancer
PEAK_0164	500	1.285	enhancer
PEAK_0164	550	1.381	enhancer
PEAK_0164	600	0.687	enhancer
PEAK_0164	650	0.543	enhancer
PEAK_0164	700	0.803	enhancer
PEAK_0164	750	0.553	enhancer
PEAK_0164	800	0.316	enhancer
PEAK_0164	850	0.274	enhancer
PEAK_0164	900	0.557	enhancer
PEAK_0164	950	0.382	enhancer
PEAK_0164	1000	0.431	enhancer
PEAK_0165	-1000	0.595	background
PEAK_0165	-950	1.037	background
PEAK_0165	-900	0.397	background
PEAK_0165	-850	0.866	background
PEAK_0165	-800	0.55	background
PEAK_0165	-750	0.821	background
PEAK_0165	-700	0.792	background
PEAK_0165	-650	0.586	background
PEAK_0165	-600	0.995	background
PEAK_0165	-550	0.139	background
PEAK_0165	-500	0.753	background
PEAK_0165	-450	1.183	background
PEAK_0165	-400	0.651	background
PEAK_0165	-350	1.078	background
PEAK_0165	-300	1.091	background
PEAK_0165	-250	1.036	background
PEAK_0165	-200	1.344	background
PEAK_0165	-150	1.475	background
PEAK_0165	-100	0.669	background
PEAK_0165	-50	0.941	background
PEAK_0165	0	1.144	background
PEAK_0165	50	1.35	background
PEAK_0165	100	1.226	background
PEAK_0165	150	1.542	background
PEAK_0165	200	0.734	background
PEAK_0165	250	1.061	background
PEAK_0165	300	0.449	background
PEAK_0165	350	0.817	background
PEAK_0165	400	1.032	background
PEAK_0165	450	1.498	background
PEAK_0165	500	0.393	background
PEAK_0165	550	1.192	background
PEAK_0165	600	0.354	background
PEAK_0165	650	0.576	background
PEAK_0165	700	0.781	background
PEAK_0165	750	0.918	background
PEAK_0165	800	0.35	background
PEAK_0165	850	1.002	background
PEAK_0165	900	0.892	background
PEAK_0165	950	0.919	background
PEAK_0165	1000	0.526	background
PEAK_0166	-1000	0.178	enhancer
PEAK_0166	-950	0.566	enhancer
PEAK_0166	-900	0.284	enhancer
PEAK_0166	-850	0.474	enhancer
PEAK_0166	-800	0.764	enhancer
PEAK_0166	-750	0.661	enhancer
PEAK_0166	-700	1.099	enhancer
PEAK_0166	-650	0.958	enhancer
PEAK_0166	-600	1.101	enhancer
PEAK_0166	-550	1.031	enhancer
PEAK_0166	-500	0.925	enhancer
PEAK_0166	-450	1.497	enhancer
PEAK_0166	-400	2.312	enhancer
PEAK_0166	-350	1.58	enhancer
PEAK_0166	-300	1.815	enhancer
PEAK_0166	-250	2.594	enhancer
PEAK_0166	-200	2.641	enhancer
PEAK_0166	-150	3.543	enhancer
PEAK_0166	-100	1.841	enhancer
PEAK_0166	-50	3.459	enhancer
PEAK_0166	0	3.081	enhancer
PEAK_0166	50	2.61	enhancer
PEAK_0166	100	3.066	enhancer
PEAK_0166	150	3.228	enhancer
PEAK_0166	200	3.193	enhancer
PEAK_0166	250	2.172	enhancer
PEAK_0166	300	2.05	enhancer
PEAK_0166	350	2.331	enhancer
PEAK_0166	400	3.05	enhancer
PEAK_0166	450	2.904	enhancer
PEAK_0166	500	2.982	enhancer
PEAK_0166	550	2.164	enhancer
PEAK_0166	600	1.086	enhancer
PEAK_0166	650	2.103	enhancer
PEAK_0166	700	1.442	enhancer
PEAK_0166	750	1.695	enhancer
PEAK_0166	800	0.947	enhancer
PEAK_0166	850	1.294	enhancer
PEAK_0166	900	1.146	enhancer
PEAK_0166	950	1.32	enhancer
PEAK_0166	1000	0.265	enhancer
PEAK_0167	-1000	0.642	background
PEAK_0167	-950	0.82	background
PEAK_0167	-900	0.764	background
PEAK_0167	-850	1.037	background
PEAK_0167	-800	0.764	background
PEAK_0167	-750	0.591	background
PEAK_0167	-700	1.254	background
PEAK_0167	-650	0.701	background
PEAK_0167	-600	0.367	background
PEAK_0167	-550	1.367	background
PEAK_0167	-500	1.137	background
PEAK_0167	-450	0.97	background
PEAK_0167	-400	0.765	background
PEAK_0167	-350	0.926	background
PEAK_0167	-300	0.896	background
PEAK_0167	-250	0.622	background
PEAK_0167	-200	1.668	background
PEAK_0167	-150	0.767	background
PEAK_0167	-100	0.992	background
PEAK_0167	-50	1.255	background
PEAK_0167	0	1.406	background
PEAK_0167	50	0.898	background
PEAK_0167	100	0.973	background
PEAK_0167	150	1.303	background
PEAK_0167	200	1.135	background
PEAK_0167	250	1.569	background
PEAK_0167	300	0.868	background
PEAK_0167	350	1.13	background
PEAK_0167	400	1.517	background
PEAK_0167	450	1.014	background
PEAK_0167	500	0.501	background
PEAK_0167	550	1.374	background
PEAK_0167	600	0.864	background
PEAK_0167	650	1.448	background
PEAK_0167	700	0.252	background
PEAK_0167	750	0.806	background
PEAK_0167	800	0.468	background
PEAK_0167	850	0.827	background
PEAK_0167	900	0.394	background
PEAK_0167	950	0.858	background
PEAK_0167	1000	0.206	background
PEAK_0168	-1000	0.415	promoter
PEAK_0168	-950	0.258	promoter
PEAK_0168	-900	0.239	promoter
PEAK_0168	-850	0.19	promoter
PEAK_0168	-800	0.227	promoter
PEAK_0168	-750	0.431	promoter
PEAK_0168	-700	0.0	promoter
PEAK_0168	-650	0.0	promoter
PEAK_0168	-600	0.0	promoter
PEAK_0168	-550	0.0	promoter
PEAK_0168	-500	0.022	promoter
PEAK_0168	-450	0.501	promoter
PEAK_0168	-400	0.16	promoter
PEAK_0168	-350	1.165	promoter
PEAK_0168	-300	0.504	promoter
PEAK_0168	-250	1.943	promoter
PEAK_0168	-200	2.09	promoter
PEAK_0168	-150	2.318	promoter
PEAK_0168	-100	4.22	promoter
PEAK_0168	-50	4.35	promoter
PEAK_0168	0	2.914	promoter
PEAK_0168	50	4.059	promoter
PEAK_0168	100	3.785	promoter
PEAK_0168	150	2.421	promoter
PEAK_0168	200	2.052	promoter
PEAK_0168	250	1.974	promoter
PEAK_0168	300	1.364	promoter
PEAK_0168	350	0.0	promoter
PEAK_0168	400	0.028	promoter
PEAK_0168	450	0.331	promoter
PEAK_0168	500	0.232	promoter
PEAK_0168	550	0.351	promoter
PEAK_0168	600	0.29	promoter
PEAK_0168	650	0.305	promoter
PEAK_0168	700	0.107	promoter
PEAK_0168	750	0.039	promoter
PEAK_0168	800	0.092	promoter
PEAK_0168	850	0.092	promoter
PEAK_0168	900	0.517	promoter
PEAK_0168	950	0.113	promoter
PEAK_0168	1000	0.029	promoter
PEAK_0169	-1000	0.085	enhancer
PEAK_0169	-950	0.334	enhancer
PEAK_0169	-900	0.422	enhancer
PEAK_0169	-850	0.681	enhancer
PEAK_0169	-800	0.411	enhancer
PEAK_0169	-750	0.434	enhancer
PEAK_0169	-700	0.99	enhancer
PEAK_0169	-650	0.579	enhancer
PEAK_0169	-600	1.053	enhancer
PEAK_0169	-550	1.479	enhancer
PEAK_0169	-500	2.077	enhancer
PEAK_0169	-450	1.754	enhancer
PEAK_0169	-400	1.692	enhancer
PEAK_0169	-350	2.806	enhancer
PEAK_0169	-300	3.029	enhancer
PEAK_0169	-250	3.958	enhancer
PEAK_0169	-200	4.482	enhancer
PEAK_0169	-150	4.499	enhancer
PEAK_0169	-100	4.93	enhancer
PEAK_0169	-50	5.222	enhancer
PEAK_0169	0	5.785	enhancer
PEAK_0169	50	5.624	enhancer
PEAK_0169	100	6.103	enhancer
PEAK_0169	150	6.545	enhancer
PEAK_0169	200	5.874	enhancer
PEAK_0169	250	5.843	enhancer
PEAK_0169	300	4.593	enhancer
PEAK_0169	350	5.108	enhancer
PEAK_0169	400	4.209	enhancer
PEAK_0169	450	2.949	enhancer
PEAK_0169	500	2.609	enhancer
PEAK_0169	550	2.707	enhancer
PEAK_0169	600	1.754	enhancer
PEAK_0169	650	1.604	enhancer
PEAK_0169	700	1.237	enhancer
PEAK_0169	750	0.966	enhancer
PEAK_0169	800	0.484	enhancer
PEAK_0169	850	0.304	enhancer
PEAK_0169	900	0.76	enhancer
PEAK_0169	950	0.112	enhancer
PEAK_0169	1000	0.277	enhancer
PEAK_0170	-1000	1.611	enhancer
PEAK_0170	-950	1.897	enhancer
PEAK_0170	-900	1.684	enhancer
PEAK_0170	-850	2.578	enhancer
PEAK_0170	-800	3.76	enhancer
PEAK_0170	-750	3.291	enhancer
PEAK_0170	-700	3.654	enhancer
PEAK_0170	-650	5.365	enhancer
PEAK_0170	-600	5.519	enhancer
PEAK_0170	-550	6.038	enhancer
PEAK_0170	-500	6.882	enhancer
PEAK_0170	-450	6.605	enhancer
PEAK_0170	-400	6.627	enhancer
PEAK_0170	-350	8.023	enhancer
PEAK_0170	-300	8.802	enhancer
PEAK_0170	-250	8.998	enhancer
PEAK_0170	-200	8.875	enhancer
PEAK_0170	-150	9.376	enhancer
PEAK_0170	-100	9.658	enhancer
PEAK_0170	-50	9.339	enhancer
PEAK_0170	0	8.594	enhancer
PEAK_0170	50	8.638	enhancer
PEAK_0170	100	9.08	enhancer
PEAK_0170	150	8.353	enhancer
PEAK_0170	200	8.012	enhancer
PEAK_0170	250	7.958	enhancer
PEAK_0170	300	7.693	enhancer
PEAK_0170	350	6.531	enhancer
PEAK_0170	400	5.153	enhancer
PEAK_0170	450	7.3	enhancer
PEAK_0170	500	4.469	enhancer
PEAK_0170	550	5.087	enhancer
PEAK_0170	600	4.227	enhancer
PEAK_0170	650	3.605	enhancer
PEAK_0170	700	3.51	enhancer
PEAK_0170	750	2.345	enhancer
PEAK_0170	800	1.971	enhancer
PEAK_0170	850	1.259	enhancer
PEAK_0170	900	1.549	enhancer
PEAK_0170	950	1.443	enhancer
PEAK_0170	1000	0.759	enhancer
PEAK_0171	-1000	0.812	background
PEAK_0171	-950	0.402	background
PEAK_0171	-900	0.81	background
PEAK_0171	-850	0.502	background
PEAK_0171	-800	0.357	background
PEAK_0171	-750	0.76	background
PEAK_0171	-700	0.585	background
PEAK_0171	-650	1.193	background
PEAK_0171	-600	0.65	background
PEAK_0171	-550	0.76	background
PEAK_0171	-500	0.706	background
PEAK_0171	-450	1.044	background
PEAK_0171	-400	0.901	background
PEAK_0171	-350	1.262	background
PEAK_0171	-300	1.321	background
PEAK_0171	-250	0.957	background
PEAK_0171	-200	0.679	background
PEAK_0171	-150	0.989	background
PEAK_0171	-100	0.741	background
PEAK_0171	-50	0.749	background
PEAK_0171	0	1.039	background
PEAK_0171	50	1.085	background
PEAK_0171	100	1.019	background
PEAK_0171	150	0.663	background
PEAK_0171	200	0.189	background
PEAK_0171	250	0.902	background
PEAK_0171	300	0.786	background
PEAK_0171	350	0.637	background
PEAK_0171	400	0.48	background
PEAK_0171	450	0.297	background
PEAK_0171	500	0.562	background
PEAK_0171	550	0.355	background
PEAK_0171	600	1.001	background
PEAK_0171	650	0.87	background
PEAK_0171	700	0.832	background
PEAK_0171	750	0.634	background
PEAK_0171	800	0.491	background
PEAK_0171	850	0.678	background
PEAK_0171	900	0.668	background
PEAK_0171	950	0.506	background
PEAK_0171	1000	0.281	background
PEAK_0172	-1000	0.615	enhancer
PEAK_0172	-950	0.671	enhancer
PEAK_0172	-900	0.491	enhancer
PEAK_0172	-850	0.567	enhancer
PEAK_0172	-800	0.749	enhancer
PEAK_0172	-750	0.441	enhancer
PEAK_0172	-700	1.561	enhancer
PEAK_0172	-650	0.643	enhancer
PEAK_0172	-600	2.156	enhancer
PEAK_0172	-550	1.922	enhancer
PEAK_0172	-500	1.801	enhancer
PEAK_0172	-450	2.525	enhancer
PEAK_0172	-400	2.371	enhancer
PEAK_0172	-350	2.906	enhancer
PEAK_0172	-300	3.254	enhancer
PEAK_0172	-250	3.422	enhancer
PEAK_0172	-200	3.272	enhancer
PEAK_0172	-150	2.79	enhancer
PEAK_0172	-100	3.877	enhancer
PEAK_0172	-50	3.509	enhancer
PEAK_0172	0	3.216	enhancer
PEAK_0172	50	3.741	enhancer
PEAK_0172	100	3.191	enhancer
PEAK_0172	150	3.88	enhancer
PEAK_0172	200	3.725	enhancer
PEAK_0172	250	3.078	enhancer
PEAK_0172	300	3.599	enhancer
PEAK_0172	350	2.524	enhancer
PEAK_0172	400	2.069	enhancer
PEAK_0172	450	2.398	enhancer
PEAK_0172	500	2.313	enhancer
PEAK_0172	550	0.792	enhancer
PEAK_0172	600	1.698	enhancer
PEAK_0172	650	1.385	enhancer
PEAK_0172	700	1.207	enhancer
PEAK_0172	750	1.424	enhancer
PEAK_0172	800	1.502	enhancer
PEAK_0172	850	0.891	enhancer
PEAK_0172	900	0.656	enhancer
PEAK_0172	950	0.788	enhancer
PEAK_0172	1000	0.252	enhancer
PEAK_0173	-1000	0.951	enhancer
PEAK_0173	-950	1.581	enhancer
PEAK_0173	-900	1.242	enhancer
PEAK_0173	-850	2.647	enhancer
PEAK_0173	-800	2.248	enhancer
PEAK_0173	-750	2.929	enhancer
PEAK_0173	-700	2.468	enhancer
PEAK_0173	-650	4.18	enhancer
PEAK_0173	-600	4.911	enhancer
PEAK_0173	-550	4.089	enhancer
PEAK_0173	-500	5.328	enhancer
PEAK_0173	-450	6.065	enhancer
PEAK_0173	-400	6.628	enhancer
PEAK_0173	-350	8.22	enhancer
PEAK_0173	-300	7.799	enhancer
PEAK_0173	-250	7.851	enhancer
PEAK_0173	-200	8.283	enhancer
PEAK_0173	-150	7.842	enhancer
PEAK_0173	-100	9.039	enhancer
PEAK_0173	-50	8.643	enhancer
PEAK_0173	0	8.337	enhancer
PEAK_0173	50	9.648	enhancer
PEAK_0173	100	7.581	enhancer
PEAK_0173	150	9.322	enhancer
PEAK_0173	200	8.144	enhancer
PEAK_0173	250	8.645	enhancer
PEAK_0173	300	6.551	enhancer
PEAK_0173	350	5.937	enhancer
PEAK_0173	400	5.856	enhancer
PEAK_0173	450	5.44	enhancer
PEAK_0173	500	4.418	enhancer
PEAK_0173	550	3.411	enhancer
PEAK_0173	600	3.942	enhancer
PEAK_0173	650	3.43	enhancer
PEAK_0173	700	1.632	enhancer
PEAK_0173	750	2.027	enhancer
PEAK_0173	800	1.881	enhancer
PEAK_0173	850	1.804	enhancer
PEAK_0173	900	1.209	enhancer
PEAK_0173	950	1.156	enhancer
PEAK_0173	1000	1.046	enhancer
PEAK_0174	-1000	0.219	enhancer
PEAK_0174	-950	0.0	enhancer
PEAK_0174	-900	0.025	enhancer
PEAK_0174	-850	0.0	enhancer
PEAK_0174	-800	0.415	enhancer
PEAK_0174	-750	0.287	enhancer
PEAK_0174	-700	0.69	enhancer
PEAK_0174	-650	0.978	enhancer
PEAK_0174	-600	1.043	enhancer
PEAK_0174	-550	0.55	enhancer
PEAK_0174	-500	0.928	enhancer
PEAK_0174	-450	0.977	enhancer
PEAK_0174	-400	1.149	enhancer
PEAK_0174	-350	1.374	enhancer
PEAK_0174	-300	1.092	enhancer
PEAK_0174	-250	1.413	enhancer
PEAK_0174	-200	2.195	enhancer
PEAK_0174	-150	1.776	enhancer
PEAK_0174	-100	1.008	enhancer
PEAK_0174	-50	1.886	enhancer
PEAK_0174	0	1.643	enhancer
PEAK_0174	50	1.611	enhancer
PEAK_0174	100	1.925	enhancer
PEAK_0174	150	1.24	enhancer
PEAK_0174	200	1.058	enhancer
PEAK_0174	250	1.1	enhancer
PEAK_0174	300	1.442	enhancer
PEAK_0174	350	1.06	enhancer
PEAK_0174	400	0.208	enhancer
PEAK_0174	450	0.898	enhancer
PEAK_0174	500	0.881	enhancer
PEAK_0174	550	0.376	enhancer
PEAK_0174	600	0.519	enhancer
PEAK_0174	650	0.832	enhancer
PEAK_0174	700	0.211	enhancer
PEAK_0174	750	0.102	enhancer
PEAK_0174	800	0.205	enhancer
PEAK_0174	850	0.243	enhancer
PEAK_0174	900	0.285	enhancer
PEAK_0174	950	0.37	enhancer
PEAK_0174	1000	0.467	enhancer
PEAK_0175	-1000	0.271	promoter
PEAK_0175	-950	0.422	promoter
PEAK_0175	-900	0.039	promoter
PEAK_0175	-850	0.223	promoter
PEAK_0175	-800	0.064	promoter
PEAK_0175	-750	0.748	promoter
PEAK_0175	-700	0.263	promoter
PEAK_0175	-650	0.31	promoter
PEAK_0175	-600	0.053	promoter
PEAK_0175	-550	0.142	promoter
PEAK_0175	-500	0.382	promoter
PEAK_0175	-450	0.008	promoter
PEAK_0175	-400	0.517	promoter
PEAK_0175	-350	1.401	promoter
PEAK_0175	-300	1.832	promoter
PEAK_0175	-250	3.546	promoter
PEAK_0175	-200	5.911	promoter
PEAK_0175	-150	9.215	promoter
PEAK_0175	-100	12.745	promoter
PEAK_0175	-50	17.757	promoter
PEAK_0175	0	17.936	promoter
PEAK_0175	50	17.281	promoter
PEAK_0175	100	12.736	promoter
PEAK_0175	150	8.766	promoter
PEAK_0175	200	7.093	promoter
PEAK_0175	250	3.251	promoter
PEAK_0175	300	1.913	promoter
PEAK_0175	350	1.32	promoter
PEAK_0175	400	0.411	promoter
PEAK_0175	450	0.0	promoter
PEAK_0175	500	0.173	promoter
PEAK_0175	550	0.408	promoter
PEAK_0175	600	0.546	promoter
PEAK_0175	650	0.492	promoter
PEAK_0175	700	0.277	promoter
PEAK_0175	750	0.438	promoter
PEAK_0175	800	0.388	promoter
PEAK_0175	850	0.113	promoter
PEAK_0175	900	0.126	promoter
PEAK_0175	950	0.07	promoter
PEAK_0175	1000	0.167	promoter
PEAK_0176	-1000	0.584	enhancer
PEAK_0176	-950	0.075	enhancer
PEAK_0176	-900	0.208	enhancer
PEAK_0176	-850	0.417	enhancer
PEAK_0176	-800	0.509	enhancer
PEAK_0176	-750	0.0	enhancer
PEAK_0176	-700	0.613	enhancer
